"table_catalog","table_schema","table_name","column_name","ordinal_position","column_default","is_nullable","data_type","comment","extra_info"
"awsdatacatalog","default","canceled_subscriptions_byorder","personmailinglatitude","14",,"YES","varchar",,
"awsdatacatalog","default","canceled_subscriptions_byorder","referred_to_ccicm__c","15",,"YES","boolean",,
"awsdatacatalog","default","canceled_subscriptions_byorder","suffix","16",,"YES","varchar",,
"awsdatacatalog","default","canceled_subscriptions_byorder","date_of_most_recently_generated_invoice__c","17",,"YES","varchar",,
"awsdatacatalog","default","canceled_subscriptions_byorder","personemailunique__c","18",,"YES","varchar",,
"awsdatacatalog","default","canceled_subscriptions_byorder","shippingpostalcode","19",,"YES","varchar",,
"awsdatacatalog","default","canceled_subscriptions_byorder","personmailinglongitude","20",,"YES","varchar",,
"awsdatacatalog","default","canceled_subscriptions_byorder","shippingstate","21",,"YES","varchar",,
"awsdatacatalog","default","canceled_subscriptions_byorder","id","22",,"YES","varchar",,
"awsdatacatalog","default","canceled_subscriptions_byorder","status__c","23",,"YES","varchar",,
"awsdatacatalog","default","canceled_subscriptions_byorder","jigsaw","24",,"YES","varchar",,
"awsdatacatalog","default","canceled_subscriptions_byorder","handy_tips_and_advice_from_our_experts__pc","25",,"YES","boolean",,
"awsdatacatalog","default","canceled_subscriptions_byorder","description","26",,"YES","varchar",,
"awsdatacatalog","default","canceled_subscriptions_byorder","personmailingaddress","27",,"YES","varchar",,
"awsdatacatalog","default","canceled_subscriptions_byorder","member_stories_and_inspiration__pc","28",,"YES","boolean",,
"awsdatacatalog","default","canceled_subscriptions_byorder","website","29",,"YES","varchar",,
"awsdatacatalog","default","canceled_subscriptions_byorder","number_of_finished_subscriptions__c","30",,"YES","double",,
"awsdatacatalog","default","canceled_subscriptions_byorder","billinglatitude","31",,"YES","varchar",,
"awsdatacatalog","default","canceled_subscriptions_byorder","numberofemployees","32",,"YES","varchar",,
"awsdatacatalog","default","canceled_subscriptions_byorder","salutation","33",,"YES","varchar",,
"awsdatacatalog","default","canceled_subscriptions_byorder","personemailbounceddate","34",,"YES","varchar",,
"awsdatacatalog","default","canceled_subscriptions_byorder","billingaddress","35",,"YES","row(city varchar, country varchar, geocodeaccuracy varchar, latitude varchar, longitude varchar, postalcode varchar, state varchar, street varchar)",,
"awsdatacatalog","default","canceled_subscriptions_byorder","has_multi_bike_discount__c","36",,"YES","boolean",,
"awsdatacatalog","default","canceled_subscriptions_byorder","ownerid","37",,"YES","varchar",,
"awsdatacatalog","default","canceled_subscriptions_byorder","billinglongitude","38",,"YES","varchar",,
"awsdatacatalog","default","canceled_subscriptions_byorder","personmobilephone","39",,"YES","varchar",,
"awsdatacatalog","default","canceled_subscriptions_byorder","personlastcuupdatedate","40",,"YES","varchar",,
"awsdatacatalog","default","canceled_subscriptions_byorder","recordtypeid","41",,"YES","varchar",,
"awsdatacatalog","default","canceled_subscriptions_byorder","shippingcity","42",,"YES","varchar",,
"awsdatacatalog","default","canceled_subscriptions_byorder","personmailinggeocodeaccuracy","43",,"YES","varchar",,
"awsdatacatalog","default","canceled_subscriptions_byorder","parentid","44",,"YES","varchar",,
"awsdatacatalog","default","canceled_subscriptions_byorder","ispersonaccount","45",,"YES","boolean",,
"awsdatacatalog","default","canceled_subscriptions_byorder","firstname","46",,"YES","varchar",,
"awsdatacatalog","default","canceled_subscriptions_byorder","mandate_status__c","47",,"YES","varchar",,
"awsdatacatalog","default","canceled_subscriptions_byorder","systemmodstamp","48",,"YES","varchar",,
"awsdatacatalog","default","canceled_subscriptions_byorder","type","49",,"YES","varchar",,
"awsdatacatalog","default","canceled_subscriptions_byorder","billingcountry","50",,"YES","varchar",,
"awsdatacatalog","default","canceled_subscriptions_byorder","lastactivitydate","51",,"YES","varchar",,
"awsdatacatalog","default","canceled_subscriptions_byorder","removed_from_ccicm__c","52",,"YES","varchar",,
"awsdatacatalog","default","canceled_subscriptions_byorder","shippinglongitude","53",,"YES","varchar",,
"awsdatacatalog","default","canceled_subscriptions_byorder","billingcity","54",,"YES","varchar",,
"awsdatacatalog","default","canceled_subscriptions_byorder","personcontactid","55",,"YES","varchar",,
"awsdatacatalog","default","canceled_subscriptions_byorder","jigsawcompanyid","56",,"YES","varchar",,
"awsdatacatalog","default","canceled_subscriptions_byorder","name","57",,"YES","varchar",,
"awsdatacatalog","default","canceled_subscriptions_byorder","persontitle","58",,"YES","varchar",,
"awsdatacatalog","default","canceled_subscriptions_byorder","industry","59",,"YES","varchar",,
"awsdatacatalog","default","canceled_subscriptions_byorder","createdbyid","60",,"YES","varchar",,
"awsdatacatalog","default","canceled_subscriptions_byorder","other_identities__c","61",,"YES","varchar",,
"awsdatacatalog","default","canceled_subscriptions_byorder","billinggeocodeaccuracy","62",,"YES","varchar",,
"awsdatacatalog","default","canceled_subscriptions_byorder","blacklisted__c","63",,"YES","varchar",,
"awsdatacatalog","default","canceled_subscriptions_byorder","billingpostalcode","64",,"YES","varchar",,
"awsdatacatalog","default","canceled_subscriptions_byorder","personmailingcity","65",,"YES","varchar",,
"awsdatacatalog","default","canceled_subscriptions_byorder","personmailingcountry","66",,"YES","varchar",,
"awsdatacatalog","default","canceled_subscriptions_byorder","masterrecordid","67",,"YES","varchar",,
"awsdatacatalog","default","canceled_subscriptions_byorder","value_of_failed_payments__c","68",,"YES","double",,
"awsdatacatalog","default","canceled_subscriptions_byorder","personmailingstreet","69",,"YES","varchar",,
"awsdatacatalog","default","canceled_subscriptions_byorder","et4ae5__mobile_country_code__pc","70",,"YES","varchar",,
"awsdatacatalog","default","canceled_subscriptions_byorder","lastvieweddate","71",,"YES","varchar",,
"awsdatacatalog","default","canceled_subscriptions_byorder","shippinggeocodeaccuracy","72",,"YES","varchar",,
"awsdatacatalog","default","canceled_subscriptions_byorder","previous_order_count__c","73",,"YES","varchar",,
"awsdatacatalog","default","canceled_subscriptions_byorder","personemailbouncedreason","74",,"YES","varchar",,
"awsdatacatalog","default","canceled_subscriptions_byorder","shippingstreet","75",,"YES","varchar",,
"awsdatacatalog","default","canceled_subscriptions_byorder","invoice_for_current_month_generated__c","76",,"YES","boolean",,
"awsdatacatalog","default","canceled_subscriptions_byorder","identity_network_score__c","77",,"YES","double",,
"awsdatacatalog","default","canceled_subscriptions_byorder","all_the_latest_news_about_our_scooters__pc","78",,"YES","boolean",,
"awsdatacatalog","default","canceled_subscriptions_byorder","createddate","79",,"YES","varchar",,
"awsdatacatalog","default","canceled_subscriptions_byorder","lastname","80",,"YES","varchar",,
"awsdatacatalog","default","canceled_subscriptions_byorder","sicdesc","81",,"YES","varchar",,
"awsdatacatalog","default","canceled_subscriptions_byorder","number_of_children__c","82",,"YES","double",,
"awsdatacatalog","default","canceled_subscriptions_byorder","number_of_one_off_orders__c","83",,"YES","varchar",,
"awsdatacatalog","default","canceled_subscriptions_byorder","personemail","84",,"YES","varchar",,
"awsdatacatalog","default","canceled_subscriptions_byorder","billingstate","85",,"YES","varchar",,
"awsdatacatalog","default","canceled_subscriptions_byorder","gc_account_id__c","86",,"YES","varchar",,
"awsdatacatalog","default","canceled_subscriptions_byorder","number_of_failed_credit_checks__c","87",,"YES","double",,
"awsdatacatalog","default","canceled_subscriptions_byorder","shopify_account_id__c","88",,"YES","varchar",,
"awsdatacatalog","default","canceled_subscriptions_byorder","lastreferenceddate","89",,"YES","varchar",,
"awsdatacatalog","default","canceled_subscriptions_byorder","has_previous_order__c","90",,"YES","boolean",,
"awsdatacatalog","default","canceled_subscriptions_byorder","number_of_failed_payments__c","91",,"YES","double",,
"awsdatacatalog","default","canceled_subscriptions_byorder","phone","92",,"YES","varchar",,
"awsdatacatalog","default","canceled_subscriptions_byorder","persondepartment","93",,"YES","varchar",,
"awsdatacatalog","default","canceled_subscriptions_byorder","shippingcountry","94",,"YES","varchar",,
"awsdatacatalog","default","canceled_subscriptions_byorder","personmailingpostalcode","95",,"YES","varchar",,
"awsdatacatalog","default","canceled_subscriptions_byorder","gc_customer_url__c","96",,"YES","varchar",,
"awsdatacatalog","default","canceled_subscriptions_byorder","personlastcurequestdate","97",,"YES","varchar",,
"awsdatacatalog","default","canceled_subscriptions_byorder","failed_payments__c","98",,"YES","varchar",,
"awsdatacatalog","default","canceled_subscriptions_byorder","et4ae5__hasoptedoutofmobile__pc","99",,"YES","boolean",,
"awsdatacatalog","default","canceled_subscriptions_byorder","shopify_synched__c","100",,"YES","boolean",,
"awsdatacatalog","default","canceled_subscriptions_byorder","identity_risk_score__c","101",,"YES","double",,
"awsdatacatalog","default","canceled_subscriptions_byorder","number_of_active_direct_debits__c","102",,"YES","double",,
"awsdatacatalog","default","canceled_subscriptions_byorder","middlename","103",,"YES","varchar",,
"awsdatacatalog","default","canceled_subscriptions_byorder","active_direct_debit_mandate__c","104",,"YES","varchar",,
"awsdatacatalog","default","canceled_subscriptions_byorder","value_of_paid_payments__c","105",,"YES","varchar",,
"awsdatacatalog","default","canceled_subscriptions_byorder","number_of_active_subscriptions__c","106",,"YES","double",,
"awsdatacatalog","default","canceled_subscriptions_byorder","member_start_date__c","107",,"YES","varchar",,
"awsdatacatalog","default","canceled_subscriptions_byorder","billingstreet","108",,"YES","varchar",,
"awsdatacatalog","default","canceled_subscriptions_byorder","shippingaddress","109",,"YES","row(city varchar, country varchar, geocodeaccuracy varchar, latitude varchar, longitude varchar, postalcode varchar, state varchar, street varchar)",,
"awsdatacatalog","default","canceled_subscriptions_byorder","monthly_subscription_value__c","110",,"YES","varchar",,
"awsdatacatalog","default","canceled_subscriptions_byorder","lastmodifiedbyid","111",,"YES","varchar",,
"awsdatacatalog","default","cancellations_retained_cs","order_id","1",,"YES","varchar",,
"awsdatacatalog","default","cancellations_retained_cs","email","2",,"YES","varchar",,
"awsdatacatalog","default","cancelled_migrated_subs","subscription_id","1",,"YES","varchar",,
"awsdatacatalog","default","cancelled_subscriptions_with_asset_information","subscription_id","1",,"YES","varchar",,
"awsdatacatalog","default","cancelled_subscriptions_with_asset_information","gc_subscription_id","2",,"YES","varchar",,
"awsdatacatalog","default","cancelled_subscriptions_with_asset_information","gc_mandate_id__c","3",,"YES","varchar",,
"awsdatacatalog","default","cancelled_subscriptions_with_asset_information","name","4",,"YES","varchar",,
"awsdatacatalog","default","cancelled_subscriptions_with_asset_information","member_email__c","5",,"YES","varchar",,
"awsdatacatalog","default","cancelled_subscriptions_with_asset_information","product_family__c","6",,"YES","varchar",,
"awsdatacatalog","default","cancelled_subscriptions_with_asset_information","family_product_table","7",,"YES","varchar",,
"awsdatacatalog","default","cancelled_subscriptions_with_asset_information","product_name__c","8",,"YES","varchar",,
"awsdatacatalog","default","cancelled_subscriptions_with_asset_information","name_product_table","9",,"YES","varchar",,
"awsdatacatalog","default","cancelled_subscriptions_with_asset_information","product_sku__c","10",,"YES","varchar",,
"awsdatacatalog","default","cancelled_subscriptions_with_asset_information","stockkeepingunit","11",,"YES","varchar",,
"awsdatacatalog","default","cancelled_subscriptions_with_asset_information","gc_created_date","12",,"YES","date",,
"awsdatacatalog","default","cancelled_subscriptions_with_asset_information","subscription_start_date","13",,"YES","date",,
"awsdatacatalog","default","cancelled_subscriptions_with_asset_information","s_cancellation_date","14",,"YES","date",,
"awsdatacatalog","default","cancelled_subscriptions_with_asset_information","cancellation_reason__c","15",,"YES","varchar",,
"awsdatacatalog","default","cancelled_subscriptions_with_asset_information","cancellation_source__c","16",,"YES","varchar",,
"awsdatacatalog","default","cancelled_subscriptions_with_asset_information","monthly_subscription_value__c","17",,"YES","double",,
"awsdatacatalog","default","cancelled_subscriptions_with_asset_information","cancellation_date__c","18",,"YES","varchar",,
"awsdatacatalog","default","cancelled_subscriptions_with_asset_information","subscription_status","19",,"YES","varchar",,
"awsdatacatalog","default","cancelled_subscriptions_with_asset_information","op_id","20",,"YES","varchar",,
"awsdatacatalog","default","cancelled_subscriptions_with_asset_information","order_record_type","21",,"YES","varchar",,
"awsdatacatalog","default","cancelled_subscriptions_with_asset_information","product2id","22",,"YES","varchar",,
"awsdatacatalog","default","cancelled_subscriptions_with_asset_information","orderitemnumber","23",,"YES","varchar",,
"awsdatacatalog","default","cancelled_subscriptions_with_asset_information","cm_fraud__c","24",,"YES","boolean",,
"awsdatacatalog","default","cancelled_subscriptions_with_asset_information","asset_id","25",,"YES","varchar",,
"awsdatacatalog","default","cancelled_subscriptions_with_asset_information","asset_name","26",,"YES","varchar",,
"awsdatacatalog","default","cancelled_subscriptions_with_asset_information","asset_status","27",,"YES","varchar",,
"awsdatacatalog","default","cancelled_subscriptions_with_asset_information","asset_createddate","28",,"YES","date",,
"awsdatacatalog","default","cancelled_subscriptions_with_asset_information","added_to_fleet__c","29",,"YES","varchar",,
"awsdatacatalog","default","cancelled_subscriptions_with_asset_information","warehouse_name","30",,"YES","varchar",,
"awsdatacatalog","default","cancelled_subscriptions_with_asset_information","warehouse_location","31",,"YES","varchar",,
"awsdatacatalog","default","cancelled_subscriptions_with_asset_information","last_checkin_date","32",,"YES","varchar",,
"awsdatacatalog","default","case_sf","id","1",,"YES","varchar",,
"awsdatacatalog","default","case_sf","isdeleted","2",,"YES","boolean",,
"awsdatacatalog","default","case_sf","masterrecordid","3",,"YES","varchar",,
"awsdatacatalog","default","case_sf","casenumber","4",,"YES","varchar",,
"awsdatacatalog","default","case_sf","contactid","5",,"YES","varchar",,
